Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-10-03,2359,1,2023-10-03 00:00:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:00:00
2023-10-03,2359,4,2023-10-03 00:05:00,80,80,80,6,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:05:00
2023-10-03,2359,8,2023-10-03 00:10:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:10:00
2023-10-03,2359,12,2023-10-03 00:15:00,80,80,80,13,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:15:00
2023-10-03,2359,16,2023-10-03 00:20:00,80,80,80,4,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:20:00
2023-10-03,2359,19,2023-10-03 00:25:00,80,80,80,8,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:25:00
2023-10-03,2359,23,2023-10-03 00:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:30:00
2023-10-03,2359,27,2023-10-03 00:35:00,80,80,80,14,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:35:00
2023-10-03,2359,31,2023-10-03 00:40:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:40:00
2023-10-03,2359,34,2023-10-03 00:45:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:45:00
2023-10-03,2359,38,2023-10-03 00:50:00,80,80,80,8,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:50:00
2023-10-03,2359,42,2023-10-03 00:55:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 00:55:00
2023-10-03,2359,46,2023-10-03 01:00:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:00:00
2023-10-03,2359,49,2023-10-03 01:05:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:05:00
2023-10-03,2359,53,2023-10-03 01:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:10:00
2023-10-03,2359,57,2023-10-03 01:15:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:15:00
2023-10-03,2359,61,2023-10-03 01:20:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:20:00
2023-10-03,2359,64,2023-10-03 01:25:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:25:00
2023-10-03,2359,68,2023-10-03 01:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:30:00
2023-10-03,2359,72,2023-10-03 01:35:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:35:00
2023-10-03,2359,76,2023-10-03 01:40:00,80,80,80,6,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:40:00
2023-10-03,2359,79,2023-10-03 01:45:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:45:00
2023-10-03,2359,83,2023-10-03 01:50:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:50:00
2023-10-03,2359,87,2023-10-03 01:55:00,80,80,80,4,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 01:55:00
2023-10-03,2359,91,2023-10-03 02:00:00,80,80,80,7,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:00:00
2023-10-03,2359,94,2023-10-03 02:05:00,80,80,80,21,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:05:00
2023-10-03,2359,98,2023-10-03 02:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:10:00
2023-10-03,2359,102,2023-10-03 02:15:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:15:00
2023-10-03,2359,106,2023-10-03 02:20:00,80,80,80,4,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:20:00
2023-10-03,2359,109,2023-10-03 02:25:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:25:00
2023-10-03,2359,113,2023-10-03 02:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:30:00
2023-10-03,2359,117,2023-10-03 02:35:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:35:00
2023-10-03,2359,121,2023-10-03 02:40:00,80,80,80,3,26,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:40:00
2023-10-03,2359,124,2023-10-03 02:45:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:45:00
2023-10-03,2359,128,2023-10-03 02:50:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:50:00
2023-10-03,2359,132,2023-10-03 02:55:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 02:55:00
2023-10-03,2359,136,2023-10-03 03:00:00,80,80,80,5,26,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:00:00
2023-10-03,2359,139,2023-10-03 03:05:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:05:00
2023-10-03,2359,143,2023-10-03 03:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:10:00
2023-10-03,2359,147,2023-10-03 03:15:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:15:00
2023-10-03,2359,151,2023-10-03 03:20:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:20:00
2023-10-03,2359,154,2023-10-03 03:25:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:25:00
2023-10-03,2359,158,2023-10-03 03:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:30:00
2023-10-03,2359,162,2023-10-03 03:35:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:35:00
2023-10-03,2359,166,2023-10-03 03:40:00,80,80,80,21,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:40:00
2023-10-03,2359,169,2023-10-03 03:45:00,80,80,80,8,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:45:00
2023-10-03,2359,173,2023-10-03 03:50:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:50:00
2023-10-03,2359,177,2023-10-03 03:55:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 03:55:00
2023-10-03,2359,181,2023-10-03 04:00:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:00:00
2023-10-03,2359,184,2023-10-03 04:05:00,80,80,80,4,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:05:00
2023-10-03,2359,188,2023-10-03 04:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:10:00
2023-10-03,2359,192,2023-10-03 04:15:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:15:00
2023-10-03,2359,196,2023-10-03 04:20:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:20:00
2023-10-03,2359,199,2023-10-03 04:25:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:25:00
2023-10-03,2359,203,2023-10-03 04:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:30:00
2023-10-03,2359,207,2023-10-03 04:35:00,80,80,80,5,26,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:35:00
2023-10-03,2359,211,2023-10-03 04:40:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:40:00
2023-10-03,2359,214,2023-10-03 04:45:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:45:00
2023-10-03,2359,218,2023-10-03 04:50:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:50:00
2023-10-03,2359,222,2023-10-03 04:55:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 04:55:00
2023-10-03,2359,226,2023-10-03 05:00:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:00:00
2023-10-03,2359,229,2023-10-03 05:05:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:05:00
2023-10-03,2359,233,2023-10-03 05:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:10:00
2023-10-03,2359,237,2023-10-03 05:15:00,80,80,80,17,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:15:00
2023-10-03,2359,241,2023-10-03 05:20:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:20:00
2023-10-03,2359,244,2023-10-03 05:25:00,80,80,80,5,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:25:00
2023-10-03,2359,248,2023-10-03 05:30:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:30:00
2023-10-03,2359,252,2023-10-03 05:35:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:35:00
2023-10-03,2359,256,2023-10-03 05:40:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:40:00
2023-10-03,2359,259,2023-10-03 05:45:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:45:00
2023-10-03,2359,263,2023-10-03 05:50:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:50:00
2023-10-03,2359,267,2023-10-03 05:55:00,80,80,80,11,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 05:55:00
2023-10-03,2359,271,2023-10-03 06:00:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:00:00
2023-10-03,2359,274,2023-10-03 06:05:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:05:00
2023-10-03,2359,278,2023-10-03 06:10:00,80,80,80,0,0,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:10:00
2023-10-03,2359,282,2023-10-03 06:15:00,80,80,80,5,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:15:00
2023-10-03,2359,286,2023-10-03 06:20:00,80,80,80,6,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:20:00
2023-10-03,2359,289,2023-10-03 06:25:00,80,80,80,11,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:25:00
2023-10-03,2359,293,2023-10-03 06:30:00,80,64,80,6,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:30:00
2023-10-03,2359,297,2023-10-03 06:35:00,80,80,80,7,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:35:00
2023-10-03,2359,300,2023-10-03 06:40:00,80,64,80,19,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:40:00
2023-10-03,2359,303,2023-10-03 06:45:00,80,80,80,8,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:45:00
2023-10-03,2359,307,2023-10-03 06:50:00,80,81,80,21,156,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:50:00
2023-10-03,2359,310,2023-10-03 06:55:00,80,79,80,8,158,36,C,13.0,111.0,146.0,20.0,10.0,,,2023-07-04 06:55:00
2023-10-03,2359,315,2023-10-03 07:00:00,102,87,80,15,156,36,C,15.0,111.0,153.0,20.0,10.0,,,2023-07-04 07:00:00
2023-10-03,2359,317,2023-10-03 07:05:00,102,102,82,12,158,36,C,17.0,111.0,151.0,20.0,10.0,,,2023-07-04 07:05:00
2023-10-03,2359,320,2023-10-03 07:10:00,102,101,86,4,158,36,C,17.0,111.0,151.0,20.0,10.0,,,2023-07-04 07:10:00
2023-10-03,2359,323,2023-10-03 07:15:00,90,89,82,21,158,36,C,17.0,111.0,147.0,20.0,10.0,,,2023-07-04 07:15:00
2023-10-03,2359,326,2023-10-03 07:20:00,90,90,80,21,26,36,C,15.0,111.0,149.0,20.0,10.0,,,2023-07-04 07:20:00
2023-10-03,2359,330,2023-10-03 07:25:00,88,87,80,5,156,36,C,15.0,111.0,148.0,20.0,10.0,,,2023-07-04 07:25:00
2023-10-03,2359,333,2023-10-03 07:30:00,83,83,80,0,0,36,C,14.0,111.0,147.0,20.0,10.0,,,2023-07-04 07:30:00
