Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-10-03,3041,1,2023-10-03 00:00:00,60,60,60,15,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:00:00
2023-10-03,3041,6,2023-10-03 00:05:00,60,60,60,12,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:05:00
2023-10-03,3041,11,2023-10-03 00:10:00,60,60,60,19,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:10:00
2023-10-03,3041,16,2023-10-03 00:15:00,60,60,60,21,225,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:15:00
2023-10-03,3041,21,2023-10-03 00:20:00,60,60,60,24,106,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:20:00
2023-10-03,3041,26,2023-10-03 00:25:00,60,60,60,40,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:25:00
2023-10-03,3041,31,2023-10-03 00:30:00,60,60,60,14,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:30:00
2023-10-03,3041,36,2023-10-03 00:35:00,60,60,60,6,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:35:00
2023-10-03,3041,41,2023-10-03 00:40:00,60,60,60,16,106,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:40:00
2023-10-03,3041,46,2023-10-03 00:45:00,60,60,60,5,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:45:00
2023-10-03,3041,51,2023-10-03 00:50:00,60,60,60,6,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:50:00
2023-10-03,3041,56,2023-10-03 00:55:00,60,60,60,21,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 00:55:00
2023-10-03,3041,61,2023-10-03 01:00:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 01:00:00
2023-10-03,3041,66,2023-10-03 01:05:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 01:05:00
2023-10-03,3041,71,2023-10-03 01:10:00,60,60,60,5,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:10:00
2023-10-03,3041,76,2023-10-03 01:15:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 01:15:00
2023-10-03,3041,81,2023-10-03 01:20:00,60,60,60,6,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:20:00
2023-10-03,3041,86,2023-10-03 01:25:00,60,60,60,22,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:25:00
2023-10-03,3041,91,2023-10-03 01:30:00,60,60,60,5,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:30:00
2023-10-03,3041,96,2023-10-03 01:35:00,60,60,60,15,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:35:00
2023-10-03,3041,101,2023-10-03 01:40:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 01:40:00
2023-10-03,3041,106,2023-10-03 01:45:00,60,60,60,6,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:45:00
2023-10-03,3041,111,2023-10-03 01:50:00,60,60,60,15,225,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:50:00
2023-10-03,3041,116,2023-10-03 01:55:00,60,60,60,26,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 01:55:00
2023-10-03,3041,121,2023-10-03 02:00:00,60,60,60,15,106,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:00:00
2023-10-03,3041,126,2023-10-03 02:05:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 02:05:00
2023-10-03,3041,131,2023-10-03 02:10:00,60,60,60,5,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:10:00
2023-10-03,3041,136,2023-10-03 02:15:00,60,60,60,9,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:15:00
2023-10-03,3041,141,2023-10-03 02:20:00,60,60,60,6,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:20:00
2023-10-03,3041,146,2023-10-03 02:25:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 02:25:00
2023-10-03,3041,151,2023-10-03 02:30:00,60,60,60,9,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:30:00
2023-10-03,3041,156,2023-10-03 02:35:00,60,60,60,5,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:35:00
2023-10-03,3041,161,2023-10-03 02:40:00,60,60,60,27,225,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:40:00
2023-10-03,3041,166,2023-10-03 02:45:00,60,60,60,9,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:45:00
2023-10-03,3041,171,2023-10-03 02:50:00,60,60,60,25,106,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:50:00
2023-10-03,3041,176,2023-10-03 02:55:00,60,60,60,6,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 02:55:00
2023-10-03,3041,181,2023-10-03 03:00:00,60,60,60,0,0,26,A,173.0,1.0,1.0,12.0,28.0,15.0,,2023-07-04 03:00:00
2023-10-03,3041,186,2023-10-03 03:05:00,60,60,60,18,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:05:00
2023-10-03,3041,191,2023-10-03 03:10:00,60,60,60,8,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:10:00
2023-10-03,3041,196,2023-10-03 03:15:00,60,60,60,24,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:15:00
2023-10-03,3041,201,2023-10-03 03:20:00,60,60,60,14,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:20:00
2023-10-03,3041,206,2023-10-03 03:25:00,60,60,60,11,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:25:00
2023-10-03,3041,211,2023-10-03 03:30:00,60,60,60,19,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:30:00
2023-10-03,3041,216,2023-10-03 03:35:00,60,60,60,9,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:35:00
2023-10-03,3041,221,2023-10-03 03:40:00,60,60,60,9,225,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:40:00
2023-10-03,3041,226,2023-10-03 03:45:00,60,60,60,8,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:45:00
2023-10-03,3041,231,2023-10-03 03:50:00,60,60,60,8,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:50:00
2023-10-03,3041,236,2023-10-03 03:55:00,60,60,60,20,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 03:55:00
2023-10-03,3041,241,2023-10-03 04:00:00,60,60,60,6,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:00:00
2023-10-03,3041,246,2023-10-03 04:05:00,60,60,60,10,272,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:05:00
2023-10-03,3041,251,2023-10-03 04:10:00,60,60,60,8,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:10:00
2023-10-03,3041,256,2023-10-03 04:15:00,60,60,60,8,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:15:00
2023-10-03,3041,261,2023-10-03 04:20:00,60,60,60,16,225,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:20:00
2023-10-03,3041,266,2023-10-03 04:25:00,60,60,60,52,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:25:00
2023-10-03,3041,271,2023-10-03 04:30:00,60,60,60,48,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:30:00
2023-10-03,3041,276,2023-10-03 04:35:00,60,60,60,11,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:35:00
2023-10-03,3041,281,2023-10-03 04:40:00,60,60,60,18,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:40:00
2023-10-03,3041,286,2023-10-03 04:45:00,60,60,60,17,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:45:00
2023-10-03,3041,291,2023-10-03 04:50:00,60,60,60,12,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:50:00
2023-10-03,3041,296,2023-10-03 04:55:00,60,60,60,19,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 04:55:00
2023-10-03,3041,301,2023-10-03 05:00:00,60,60,60,10,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:00:00
2023-10-03,3041,306,2023-10-03 05:05:00,60,60,60,23,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:05:00
2023-10-03,3041,311,2023-10-03 05:10:00,60,60,60,29,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:10:00
2023-10-03,3041,316,2023-10-03 05:15:00,60,60,60,32,108,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:15:00
2023-10-03,3041,321,2023-10-03 05:20:00,60,60,60,27,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:20:00
2023-10-03,3041,326,2023-10-03 05:25:00,60,60,60,49,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:25:00
2023-10-03,3041,331,2023-10-03 05:30:00,60,60,60,51,98,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:30:00
2023-10-03,3041,336,2023-10-03 05:35:00,60,60,60,38,105,26,A,173.0,1.0,1.0,12.0,29.0,14.0,,2023-07-04 05:35:00
