Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-10-03,3020,1,2023-10-03 00:00:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 00:00:00
2023-10-03,3020,7,2023-10-03 00:05:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:05:00
2023-10-03,3020,13,2023-10-03 00:10:00,50,50,50,22,150,34,A,201.0,27.0,,,,,,2023-07-04 00:10:00
2023-10-03,3020,19,2023-10-03 00:15:00,50,50,50,11,148,34,A,201.0,27.0,,,,,,2023-07-04 00:15:00
2023-10-03,3020,25,2023-10-03 00:20:00,50,50,50,20,150,34,A,201.0,27.0,,,,,,2023-07-04 00:20:00
2023-10-03,3020,31,2023-10-03 00:25:00,50,50,50,11,148,34,A,201.0,27.0,,,,,,2023-07-04 00:25:00
2023-10-03,3020,37,2023-10-03 00:30:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:30:00
2023-10-03,3020,43,2023-10-03 00:35:00,50,50,50,27,150,34,A,201.0,27.0,,,,,,2023-07-04 00:35:00
2023-10-03,3020,49,2023-10-03 00:40:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:40:00
2023-10-03,3020,55,2023-10-03 00:45:00,50,50,50,27,150,34,A,201.0,27.0,,,,,,2023-07-04 00:45:00
2023-10-03,3020,61,2023-10-03 00:50:00,50,50,50,11,148,34,A,201.0,27.0,,,,,,2023-07-04 00:50:00
2023-10-03,3020,67,2023-10-03 00:55:00,50,50,50,26,150,34,A,201.0,27.0,,,,,,2023-07-04 00:55:00
2023-10-03,3020,73,2023-10-03 01:00:00,50,50,50,28,150,34,A,201.0,27.0,,,,,,2023-07-04 01:00:00
2023-10-03,3020,79,2023-10-03 01:05:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 01:05:00
2023-10-03,3020,85,2023-10-03 01:10:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 01:10:00
2023-10-03,3020,91,2023-10-03 01:15:00,50,50,50,25,150,34,A,201.0,27.0,,,,,,2023-07-04 01:15:00
2023-10-03,3020,97,2023-10-03 01:20:00,50,50,50,9,148,34,A,201.0,27.0,,,,,,2023-07-04 01:20:00
2023-10-03,3020,103,2023-10-03 01:25:00,50,50,50,10,149,34,A,201.0,27.0,,,,,,2023-07-04 01:25:00
2023-10-03,3020,109,2023-10-03 01:30:00,50,50,50,9,148,34,A,201.0,27.0,,,,,,2023-07-04 01:30:00
2023-10-03,3020,115,2023-10-03 01:35:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 01:35:00
2023-10-03,3020,121,2023-10-03 01:40:00,50,50,50,5,148,34,A,201.0,27.0,,,,,,2023-07-04 01:40:00
2023-10-03,3020,127,2023-10-03 01:45:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 01:45:00
2023-10-03,3020,133,2023-10-03 01:50:00,50,50,50,5,148,34,A,201.0,27.0,,,,,,2023-07-04 01:50:00
2023-10-03,3020,139,2023-10-03 01:55:00,50,50,50,22,150,34,A,201.0,27.0,,,,,,2023-07-04 01:55:00
2023-10-03,3020,145,2023-10-03 02:00:00,50,50,50,10,148,34,A,201.0,27.0,,,,,,2023-07-04 02:00:00
2023-10-03,3020,151,2023-10-03 02:05:00,50,50,50,34,150,34,A,201.0,27.0,,,,,,2023-07-04 02:05:00
2023-10-03,3020,157,2023-10-03 02:10:00,50,50,50,14,149,34,A,201.0,27.0,,,,,,2023-07-04 02:10:00
2023-10-03,3020,163,2023-10-03 02:15:00,50,50,50,9,148,34,A,201.0,27.0,,,,,,2023-07-04 02:15:00
2023-10-03,3020,169,2023-10-03 02:20:00,50,50,50,69,150,34,A,201.0,27.0,,,,,,2023-07-04 02:20:00
2023-10-03,3020,175,2023-10-03 02:25:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:25:00
2023-10-03,3020,181,2023-10-03 02:30:00,50,50,50,33,150,34,A,201.0,27.0,,,,,,2023-07-04 02:30:00
2023-10-03,3020,187,2023-10-03 02:35:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 02:35:00
2023-10-03,3020,193,2023-10-03 02:40:00,50,50,50,27,150,34,A,201.0,27.0,,,,,,2023-07-04 02:40:00
2023-10-03,3020,199,2023-10-03 02:45:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 02:45:00
2023-10-03,3020,205,2023-10-03 02:50:00,50,50,50,55,150,34,A,201.0,27.0,,,,,,2023-07-04 02:50:00
2023-10-03,3020,211,2023-10-03 02:55:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:55:00
2023-10-03,3020,217,2023-10-03 03:00:00,50,50,50,28,150,34,A,201.0,27.0,,,,,,2023-07-04 03:00:00
2023-10-03,3020,223,2023-10-03 03:05:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 03:05:00
