Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-08-03,3071,1,2023-08-03 00:00:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 00:00:00
2023-08-03,3071,5,2023-08-03 00:05:00,70,70,70,7,466,68,A,196.0,1.0,1.0,10.0,12.0,10.0,,2023-07-04 00:05:00
2023-08-03,3071,9,2023-08-03 00:10:00,70,70,70,14,467,68,A,196.0,1.0,1.0,10.0,12.0,10.0,,2023-07-04 00:10:00
2023-08-03,3071,14,2023-08-03 00:15:00,70,70,70,20,466,68,A,194.0,1.0,1.0,10.0,14.0,10.0,,2023-07-04 00:15:00
2023-08-03,3071,18,2023-08-03 00:20:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 00:20:00
2023-08-03,3071,22,2023-08-03 00:25:00,70,70,70,5,467,68,A,194.0,1.0,1.0,10.0,14.0,10.0,,2023-07-04 00:25:00
2023-08-03,3071,26,2023-08-03 00:30:00,70,70,70,7,466,68,A,192.0,1.0,1.0,12.0,14.0,10.0,,2023-07-04 00:30:00
2023-08-03,3071,31,2023-08-03 00:35:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 00:35:00
2023-08-03,3071,35,2023-08-03 00:40:00,70,70,70,8,467,68,A,190.0,1.0,1.0,14.0,14.0,10.0,,2023-07-04 00:40:00
2023-08-03,3071,39,2023-08-03 00:45:00,70,70,70,7,466,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 00:45:00
2023-08-03,3071,44,2023-08-03 00:50:00,70,70,70,4,466,68,A,194.0,1.0,1.0,10.0,14.0,10.0,,2023-07-04 00:50:00
2023-08-03,3071,48,2023-08-03 00:55:00,70,70,70,5,466,68,A,196.0,1.0,1.0,10.0,12.0,10.0,,2023-07-04 00:55:00
2023-08-03,3071,52,2023-08-03 01:00:00,70,70,70,5,466,68,A,196.0,1.0,1.0,10.0,12.0,10.0,,2023-07-04 01:00:00
2023-08-03,3071,56,2023-08-03 01:05:00,70,70,70,12,466,68,A,198.0,1.0,1.0,10.0,10.0,10.0,,2023-07-04 01:05:00
2023-08-03,3071,61,2023-08-03 01:10:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 01:10:00
2023-08-03,3071,65,2023-08-03 01:15:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 01:15:00
2023-08-03,3071,69,2023-08-03 01:20:00,70,70,70,4,466,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 01:20:00
2023-08-03,3071,74,2023-08-03 01:25:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 01:25:00
2023-08-03,3071,78,2023-08-03 01:30:00,70,70,70,5,467,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 01:30:00
2023-08-03,3071,82,2023-08-03 01:35:00,70,70,70,4,466,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 01:35:00
2023-08-03,3071,86,2023-08-03 01:40:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 01:40:00
2023-08-03,3071,91,2023-08-03 01:45:00,70,70,70,7,467,68,A,192.0,1.0,1.0,12.0,14.0,10.0,,2023-07-04 01:45:00
2023-08-03,3071,95,2023-08-03 01:50:00,70,70,70,7,466,68,A,188.0,1.0,1.0,14.0,16.0,10.0,,2023-07-04 01:50:00
2023-08-03,3071,99,2023-08-03 01:55:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 01:55:00
2023-08-03,3071,104,2023-08-03 02:00:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 02:00:00
2023-08-03,3071,108,2023-08-03 02:05:00,70,70,70,7,466,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 02:05:00
2023-08-03,3071,112,2023-08-03 02:10:00,70,70,70,12,466,68,A,190.0,1.0,1.0,14.0,14.0,10.0,,2023-07-04 02:10:00
2023-08-03,3071,116,2023-08-03 02:15:00,70,70,70,6,466,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 02:15:00
2023-08-03,3071,121,2023-08-03 02:20:00,70,70,70,6,467,68,A,190.0,1.0,1.0,12.0,16.0,10.0,,2023-07-04 02:20:00
2023-08-03,3071,125,2023-08-03 02:25:00,70,70,70,5,466,68,A,188.0,1.0,1.0,14.0,16.0,10.0,,2023-07-04 02:25:00
2023-08-03,3071,129,2023-08-03 02:30:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 02:30:00
2023-08-03,3071,134,2023-08-03 02:35:00,70,70,70,0,0,68,A,186.0,1.0,1.0,16.0,16.0,10.0,,2023-07-04 02:35:00
