Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,2354,1,2023-09-03 00:00:00,60,60,60,10,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:00:00
2023-09-03,2354,6,2023-09-03 00:05:00,60,60,60,6,290,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:05:00
2023-09-03,2354,11,2023-09-03 00:10:00,60,60,60,11,290,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:10:00
2023-09-03,2354,16,2023-09-03 00:15:00,60,60,60,10,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:15:00
2023-09-03,2354,21,2023-09-03 00:20:00,60,60,60,17,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:20:00
2023-09-03,2354,26,2023-09-03 00:25:00,60,60,60,6,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:25:00
2023-09-03,2354,31,2023-09-03 00:30:00,60,60,60,0,0,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:30:00
2023-09-03,2354,36,2023-09-03 00:35:00,60,60,60,0,0,45,A,177.0,14.0,18.0,19.0,,,,2023-07-04 00:35:00
2023-09-03,2354,41,2023-09-03 00:40:00,60,60,60,5,290,45,A,178.0,14.0,17.0,19.0,,,,2023-07-04 00:40:00
2023-09-03,2354,46,2023-09-03 00:45:00,60,60,60,9,290,45,A,182.0,14.0,13.0,19.0,,,,2023-07-04 00:45:00
2023-09-03,2354,51,2023-09-03 00:50:00,60,60,60,9,290,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:50:00
2023-09-03,2354,56,2023-09-03 00:55:00,60,60,60,5,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 00:55:00
2023-09-03,2354,61,2023-09-03 01:00:00,60,60,60,0,0,45,A,178.0,14.0,18.0,18.0,,,,2023-07-04 01:00:00
2023-09-03,2354,66,2023-09-03 01:05:00,60,60,60,11,290,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 01:05:00
2023-09-03,2354,71,2023-09-03 01:10:00,60,60,60,0,0,45,A,178.0,14.0,18.0,18.0,,,,2023-07-04 01:10:00
2023-09-03,2354,76,2023-09-03 01:15:00,60,60,60,9,291,45,A,180.0,14.0,15.0,19.0,,,,2023-07-04 01:15:00
2023-09-03,2354,81,2023-09-03 01:20:00,60,60,60,8,290,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 01:20:00
2023-09-03,2354,86,2023-09-03 01:25:00,60,60,60,0,0,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 01:25:00
2023-09-03,2354,91,2023-09-03 01:30:00,60,60,60,15,291,45,A,180.0,14.0,15.0,19.0,,,,2023-07-04 01:30:00
2023-09-03,2354,96,2023-09-03 01:35:00,60,60,60,6,290,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 01:35:00
2023-09-03,2354,101,2023-09-03 01:40:00,60,60,60,5,290,45,A,180.0,14.0,15.0,19.0,,,,2023-07-04 01:40:00
2023-09-03,2354,106,2023-09-03 01:45:00,60,60,60,5,291,45,A,181.0,14.0,14.0,19.0,,,,2023-07-04 01:45:00
2023-09-03,2354,111,2023-09-03 01:50:00,60,60,60,6,291,45,A,181.0,14.0,14.0,19.0,,,,2023-07-04 01:50:00
2023-09-03,2354,116,2023-09-03 01:55:00,60,60,60,8,290,45,A,181.0,14.0,14.0,19.0,,,,2023-07-04 01:55:00
2023-09-03,2354,121,2023-09-03 02:00:00,60,60,60,11,291,45,A,181.0,14.0,14.0,19.0,,,,2023-07-04 02:00:00
2023-09-03,2354,126,2023-09-03 02:05:00,60,60,60,6,291,45,A,183.0,14.0,12.0,19.0,,,,2023-07-04 02:05:00
2023-09-03,2354,131,2023-09-03 02:10:00,60,60,60,7,291,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 02:10:00
2023-09-03,2354,136,2023-09-03 02:15:00,60,60,60,0,0,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 02:15:00
2023-09-03,2354,141,2023-09-03 02:20:00,60,60,60,8,290,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 02:20:00
2023-09-03,2354,146,2023-09-03 02:25:00,60,60,60,10,291,45,A,182.0,14.0,13.0,19.0,,,,2023-07-04 02:25:00
2023-09-03,2354,151,2023-09-03 02:30:00,60,60,60,0,0,45,A,178.0,14.0,18.0,18.0,,,,2023-07-04 02:30:00
2023-09-03,2354,156,2023-09-03 02:35:00,60,60,60,5,290,45,A,179.0,14.0,16.0,19.0,,,,2023-07-04 02:35:00
2023-09-03,2354,161,2023-09-03 02:40:00,60,60,60,0,0,45,A,178.0,14.0,18.0,18.0,,,,2023-07-04 02:40:00
2023-09-03,2354,166,2023-09-03 02:45:00,60,60,60,0,0,45,A,177.0,14.0,18.0,19.0,,,,2023-07-04 02:45:00
2023-09-03,2354,171,2023-09-03 02:50:00,60,60,60,8,290,45,A,180.0,14.0,15.0,19.0,,,,2023-07-04 02:50:00
2023-09-03,2354,176,2023-09-03 02:55:00,60,60,60,14,291,45,A,181.0,14.0,14.0,19.0,,,,2023-07-04 02:55:00
2023-09-03,2354,181,2023-09-03 03:00:00,60,60,60,5,290,45,A,180.0,14.0,15.0,19.0,,,,2023-07-04 03:00:00
