Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,3020,1,2023-09-03 00:00:00,50,50,50,18,150,34,A,201.0,27.0,,,,,,2023-07-04 00:00:00
2023-09-03,3020,7,2023-09-03 00:05:00,50,50,50,29,150,34,A,201.0,27.0,,,,,,2023-07-04 00:05:00
2023-09-03,3020,13,2023-09-03 00:10:00,50,50,50,37,150,34,A,201.0,27.0,,,,,,2023-07-04 00:10:00
2023-09-03,3020,19,2023-09-03 00:15:00,50,50,50,5,148,34,A,201.0,27.0,,,,,,2023-07-04 00:15:00
2023-09-03,3020,25,2023-09-03 00:20:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:20:00
2023-09-03,3020,31,2023-09-03 00:25:00,50,50,50,13,148,34,A,201.0,27.0,,,,,,2023-07-04 00:25:00
2023-09-03,3020,37,2023-09-03 00:30:00,50,50,50,11,149,34,A,201.0,27.0,,,,,,2023-07-04 00:30:00
2023-09-03,3020,43,2023-09-03 00:35:00,50,50,50,21,150,34,A,201.0,27.0,,,,,,2023-07-04 00:35:00
2023-09-03,3020,49,2023-09-03 00:40:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 00:40:00
2023-09-03,3020,55,2023-09-03 00:45:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:45:00
2023-09-03,3020,61,2023-09-03 00:50:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 00:50:00
2023-09-03,3020,67,2023-09-03 00:55:00,50,50,50,8,148,34,A,201.0,27.0,,,,,,2023-07-04 00:55:00
2023-09-03,3020,73,2023-09-03 01:00:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 01:00:00
2023-09-03,3020,79,2023-09-03 01:05:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 01:05:00
2023-09-03,3020,85,2023-09-03 01:10:00,50,50,50,5,148,34,A,201.0,27.0,,,,,,2023-07-04 01:10:00
2023-09-03,3020,91,2023-09-03 01:15:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 01:15:00
2023-09-03,3020,97,2023-09-03 01:20:00,50,50,50,65,150,34,A,201.0,27.0,,,,,,2023-07-04 01:20:00
2023-09-03,3020,103,2023-09-03 01:25:00,50,50,50,56,150,34,A,201.0,27.0,,,,,,2023-07-04 01:25:00
2023-09-03,3020,109,2023-09-03 01:30:00,50,50,50,9,149,34,A,201.0,27.0,,,,,,2023-07-04 01:30:00
2023-09-03,3020,115,2023-09-03 01:35:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 01:35:00
2023-09-03,3020,121,2023-09-03 01:40:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 01:40:00
2023-09-03,3020,127,2023-09-03 01:45:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 01:45:00
2023-09-03,3020,133,2023-09-03 01:50:00,50,50,51,44,150,34,A,201.0,27.0,,,,,,2023-07-04 01:50:00
2023-09-03,3020,139,2023-09-03 01:55:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 01:55:00
2023-09-03,3020,145,2023-09-03 02:00:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 02:00:00
2023-09-03,3020,151,2023-09-03 02:05:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:05:00
2023-09-03,3020,157,2023-09-03 02:10:00,50,50,50,50,150,34,A,201.0,27.0,,,,,,2023-07-04 02:10:00
2023-09-03,3020,163,2023-09-03 02:15:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 02:15:00
2023-09-03,3020,169,2023-09-03 02:20:00,50,50,50,11,149,34,A,201.0,27.0,,,,,,2023-07-04 02:20:00
2023-09-03,3020,175,2023-09-03 02:25:00,50,50,50,5,148,34,A,201.0,27.0,,,,,,2023-07-04 02:25:00
2023-09-03,3020,181,2023-09-03 02:30:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:30:00
2023-09-03,3020,187,2023-09-03 02:35:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:35:00
2023-09-03,3020,193,2023-09-03 02:40:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 02:40:00
2023-09-03,3020,199,2023-09-03 02:45:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:45:00
2023-09-03,3020,205,2023-09-03 02:50:00,50,50,50,50,150,34,A,201.0,27.0,,,,,,2023-07-04 02:50:00
2023-09-03,3020,211,2023-09-03 02:55:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 02:55:00
2023-09-03,3020,217,2023-09-03 03:00:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 03:00:00
2023-09-03,3020,223,2023-09-03 03:05:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 03:05:00
2023-09-03,3020,229,2023-09-03 03:10:00,50,50,50,10,149,34,A,201.0,27.0,,,,,,2023-07-04 03:10:00
2023-09-03,3020,235,2023-09-03 03:15:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 03:15:00
2023-09-03,3020,241,2023-09-03 03:20:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 03:20:00
2023-09-03,3020,247,2023-09-03 03:25:00,50,50,50,13,148,34,A,201.0,27.0,,,,,,2023-07-04 03:25:00
2023-09-03,3020,253,2023-09-03 03:30:00,50,50,50,25,150,34,A,201.0,27.0,,,,,,2023-07-04 03:30:00
2023-09-03,3020,259,2023-09-03 03:35:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 03:35:00
2023-09-03,3020,265,2023-09-03 03:40:00,50,50,50,7,148,34,A,201.0,27.0,,,,,,2023-07-04 03:40:00
2023-09-03,3020,271,2023-09-03 03:45:00,50,50,50,28,150,34,A,201.0,27.0,,,,,,2023-07-04 03:45:00
2023-09-03,3020,277,2023-09-03 03:50:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 03:50:00
2023-09-03,3020,283,2023-09-03 03:55:00,50,50,50,7,149,34,A,201.0,27.0,,,,,,2023-07-04 03:55:00
2023-09-03,3020,289,2023-09-03 04:00:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 04:00:00
2023-09-03,3020,295,2023-09-03 04:05:00,50,50,50,35,150,34,A,201.0,27.0,,,,,,2023-07-04 04:05:00
2023-09-03,3020,301,2023-09-03 04:10:00,50,50,50,20,150,34,A,201.0,27.0,,,,,,2023-07-04 04:10:00
2023-09-03,3020,307,2023-09-03 04:15:00,50,50,50,8,148,34,A,201.0,27.0,,,,,,2023-07-04 04:15:00
2023-09-03,3020,313,2023-09-03 04:20:00,50,50,50,9,148,34,A,201.0,27.0,,,,,,2023-07-04 04:20:00
2023-09-03,3020,319,2023-09-03 04:25:00,50,50,50,22,150,34,A,201.0,27.0,,,,,,2023-07-04 04:25:00
2023-09-03,3020,325,2023-09-03 04:30:00,50,50,50,6,148,34,A,201.0,27.0,,,,,,2023-07-04 04:30:00
2023-09-03,3020,331,2023-09-03 04:35:00,50,50,50,26,150,34,A,201.0,27.0,,,,,,2023-07-04 04:35:00
2023-09-03,3020,337,2023-09-03 04:40:00,50,50,50,35,150,34,A,201.0,27.0,,,,,,2023-07-04 04:40:00
2023-09-03,3020,343,2023-09-03 04:45:00,50,50,50,25,150,34,A,201.0,27.0,,,,,,2023-07-04 04:45:00
2023-09-03,3020,349,2023-09-03 04:50:00,50,50,50,18,149,34,A,201.0,27.0,,,,,,2023-07-04 04:50:00
2023-09-03,3020,355,2023-09-03 04:55:00,50,50,50,21,150,34,A,201.0,27.0,,,,,,2023-07-04 04:55:00
2023-09-03,3020,361,2023-09-03 05:00:00,50,50,50,0,0,34,A,203.0,25.0,,,,,,2023-07-04 05:00:00
2023-09-03,3020,367,2023-09-03 05:05:00,50,50,50,0,0,34,A,201.0,27.0,,,,,,2023-07-04 05:05:00
2023-09-03,3020,373,2023-09-03 05:10:00,50,50,50,31,150,34,A,201.0,27.0,,,,,,2023-07-04 05:10:00
2023-09-03,3020,379,2023-09-03 05:15:00,50,50,51,90,150,34,A,201.0,27.0,,,,,,2023-07-04 05:15:00
2023-09-03,3020,385,2023-09-03 05:20:00,50,50,56,53,150,34,A,198.0,30.0,,,,,,2023-07-04 05:20:00
2023-09-03,3020,391,2023-09-03 05:25:00,50,50,50,17,148,34,A,201.0,27.0,,,,,,2023-07-04 05:25:00
2023-09-03,3020,397,2023-09-03 05:30:00,50,50,50,29,150,34,A,201.0,27.0,,,,,,2023-07-04 05:30:00
2023-09-03,3020,403,2023-09-03 05:35:00,50,50,50,9,148,34,A,201.0,27.0,,,,,,2023-07-04 05:35:00
2023-09-03,3020,409,2023-09-03 05:40:00,50,50,53,66,150,34,A,201.0,27.0,,,,,,2023-07-04 05:40:00
2023-09-03,3020,415,2023-09-03 05:45:00,50,50,50,26,148,34,A,201.0,27.0,,,,,,2023-07-04 05:45:00
2023-09-03,3020,421,2023-09-03 05:50:00,50,50,50,23,150,34,A,201.0,27.0,,,,,,2023-07-04 05:50:00
2023-09-03,3020,427,2023-09-03 05:55:00,50,50,50,26,150,34,A,201.0,27.0,,,,,,2023-07-04 05:55:00
2023-09-03,3020,433,2023-09-03 06:00:00,50,50,50,21,148,34,A,201.0,27.0,,,,,,2023-07-04 06:00:00
2023-09-03,3020,439,2023-09-03 06:05:00,50,50,54,55,150,34,A,201.0,27.0,,,,,,2023-07-04 06:05:00
2023-09-03,3020,445,2023-09-03 06:10:00,50,50,50,37,150,34,A,201.0,27.0,,,,,,2023-07-04 06:10:00
2023-09-03,3020,451,2023-09-03 06:15:00,50,50,50,24,148,34,A,201.0,27.0,,,,,,2023-07-04 06:15:00
2023-09-03,3020,457,2023-09-03 06:20:00,50,50,53,50,150,34,A,201.0,27.0,,,,,,2023-07-04 06:20:00
2023-09-03,3020,463,2023-09-03 06:25:00,50,50,50,25,150,34,A,201.0,27.0,,,,,,2023-07-04 06:25:00
2023-09-03,3020,469,2023-09-03 06:30:00,50,50,50,35,150,34,A,201.0,27.0,,,,,,2023-07-04 06:30:00
2023-09-03,3020,475,2023-09-03 06:35:00,50,50,54,45,149,34,A,201.0,27.0,,,,,,2023-07-04 06:35:00
2023-09-03,3020,481,2023-09-03 06:40:00,50,50,53,32,149,34,A,197.0,31.0,,,,,,2023-07-04 06:40:00
2023-09-03,3020,487,2023-09-03 06:45:00,50,50,52,51,150,34,A,201.0,27.0,,,,,,2023-07-04 06:45:00
2023-09-03,3020,493,2023-09-03 06:50:00,50,50,61,64,150,34,A,201.0,27.0,,,,,,2023-07-04 06:50:00
2023-09-03,3020,499,2023-09-03 06:55:00,50,50,50,48,150,34,A,200.0,28.0,,,,,,2023-07-04 06:55:00
2023-09-03,3020,505,2023-09-03 07:00:00,50,50,55,86,150,34,A,201.0,27.0,,,,,,2023-07-04 07:00:00
2023-09-03,3020,511,2023-09-03 07:05:00,50,50,57,56,150,34,A,201.0,27.0,,,,,,2023-07-04 07:05:00
2023-09-03,3020,517,2023-09-03 07:10:00,50,50,50,40,150,34,A,201.0,27.0,,,,,,2023-07-04 07:10:00
2023-09-03,3020,523,2023-09-03 07:15:00,50,50,62,72,150,34,A,201.0,27.0,,,,,,2023-07-04 07:15:00
2023-09-03,3020,529,2023-09-03 07:20:00,50,50,60,56,148,34,A,201.0,27.0,,,,,,2023-07-04 07:20:00
2023-09-03,3020,535,2023-09-03 07:25:00,50,50,55,58,150,34,A,201.0,27.0,,,,,,2023-07-04 07:25:00
2023-09-03,3020,541,2023-09-03 07:30:00,50,50,53,24,149,34,A,201.0,27.0,,,,,,2023-07-04 07:30:00
2023-09-03,3020,547,2023-09-03 07:35:00,50,50,64,90,150,34,A,195.0,33.0,,,,,,2023-07-04 07:35:00
2023-09-03,3020,553,2023-09-03 07:40:00,50,50,54,38,148,34,A,201.0,27.0,,,,,,2023-07-04 07:40:00
2023-09-03,3020,559,2023-09-03 07:45:00,50,50,62,90,150,34,A,197.0,31.0,,,,,,2023-07-04 07:45:00
2023-09-03,3020,565,2023-09-03 07:50:00,50,50,64,90,150,34,A,195.0,33.0,,,,,,2023-07-04 07:50:00
2023-09-03,3020,571,2023-09-03 07:55:00,50,50,60,46,150,34,A,185.0,43.0,,,,,,2023-07-04 07:55:00
2023-09-03,3020,577,2023-09-03 08:00:00,50,50,58,68,150,34,A,200.0,28.0,,,,,,2023-07-04 08:00:00
2023-09-03,3020,583,2023-09-03 08:05:00,50,50,64,78,150,34,A,195.0,33.0,,,,,,2023-07-04 08:05:00
