Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,2361,1,2023-09-03 00:00:00,60,60,60,13,295,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:00:00
2023-09-03,2361,6,2023-09-03 00:05:00,60,60,60,41,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:05:00
2023-09-03,2361,11,2023-09-03 00:10:00,60,60,60,69,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:10:00
2023-09-03,2361,16,2023-09-03 00:15:00,60,60,60,32,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:15:00
2023-09-03,2361,21,2023-09-03 00:20:00,60,60,60,11,163,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:20:00
2023-09-03,2361,26,2023-09-03 00:25:00,60,60,60,47,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:25:00
2023-09-03,2361,31,2023-09-03 00:30:00,60,60,60,9,295,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:30:00
2023-09-03,2361,36,2023-09-03 00:35:00,60,60,60,27,249,50,B,20.0,161.0,1.0,15.0,12.0,20.0,,2023-07-04 00:35:00
2023-09-03,2361,41,2023-09-03 00:40:00,60,60,60,5,324,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 00:40:00
2023-09-03,2361,46,2023-09-03 00:45:00,60,60,60,40,249,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 00:45:00
2023-09-03,2361,51,2023-09-03 00:50:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 00:50:00
2023-09-03,2361,56,2023-09-03 00:55:00,60,60,60,32,249,50,B,19.0,162.0,1.0,15.0,12.0,20.0,,2023-07-04 00:55:00
2023-09-03,2361,61,2023-09-03 01:00:00,60,60,60,27,249,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 01:00:00
2023-09-03,2361,66,2023-09-03 01:05:00,60,60,60,6,324,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:05:00
2023-09-03,2361,71,2023-09-03 01:10:00,60,60,60,7,295,50,B,19.0,162.0,1.0,15.0,12.0,20.0,,2023-07-04 01:10:00
2023-09-03,2361,76,2023-09-03 01:15:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:15:00
2023-09-03,2361,81,2023-09-03 01:20:00,60,60,60,9,324,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 01:20:00
2023-09-03,2361,86,2023-09-03 01:25:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:25:00
2023-09-03,2361,91,2023-09-03 01:30:00,60,60,60,11,324,50,B,19.0,162.0,1.0,15.0,12.0,20.0,,2023-07-04 01:30:00
2023-09-03,2361,96,2023-09-03 01:35:00,60,60,60,5,163,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 01:35:00
2023-09-03,2361,101,2023-09-03 01:40:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:40:00
2023-09-03,2361,106,2023-09-03 01:45:00,60,60,60,35,249,50,B,20.0,161.0,1.0,15.0,12.0,20.0,,2023-07-04 01:45:00
2023-09-03,2361,111,2023-09-03 01:50:00,60,60,60,40,249,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:50:00
2023-09-03,2361,116,2023-09-03 01:55:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 01:55:00
2023-09-03,2361,121,2023-09-03 02:00:00,60,60,60,6,295,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 02:00:00
2023-09-03,2361,126,2023-09-03 02:05:00,60,60,60,5,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 02:05:00
2023-09-03,2361,131,2023-09-03 02:10:00,60,60,60,10,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 02:10:00
2023-09-03,2361,136,2023-09-03 02:15:00,60,60,60,31,249,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 02:15:00
2023-09-03,2361,141,2023-09-03 02:20:00,60,60,60,32,249,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 02:20:00
2023-09-03,2361,146,2023-09-03 02:25:00,60,60,60,5,163,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 02:25:00
2023-09-03,2361,151,2023-09-03 02:30:00,60,60,60,6,295,50,B,19.0,162.0,1.0,15.0,12.0,20.0,,2023-07-04 02:30:00
2023-09-03,2361,156,2023-09-03 02:35:00,60,60,60,5,324,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 02:35:00
2023-09-03,2361,161,2023-09-03 02:40:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 02:40:00
2023-09-03,2361,166,2023-09-03 02:45:00,60,60,60,10,295,50,B,17.0,163.0,1.0,15.0,13.0,20.0,,2023-07-04 02:45:00
2023-09-03,2361,171,2023-09-03 02:50:00,60,60,60,6,295,50,B,20.0,160.0,1.0,15.0,13.0,20.0,,2023-07-04 02:50:00
2023-09-03,2361,176,2023-09-03 02:55:00,60,60,60,5,324,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 02:55:00
2023-09-03,2361,181,2023-09-03 03:00:00,60,60,60,23,249,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 03:00:00
2023-09-03,2361,186,2023-09-03 03:05:00,60,60,60,33,249,50,B,20.0,161.0,1.0,15.0,12.0,20.0,,2023-07-04 03:05:00
2023-09-03,2361,191,2023-09-03 03:10:00,60,60,60,26,249,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 03:10:00
2023-09-03,2361,196,2023-09-03 03:15:00,60,60,60,5,324,50,B,20.0,159.0,1.0,15.0,14.0,20.0,,2023-07-04 03:15:00
2023-09-03,2361,201,2023-09-03 03:20:00,60,60,60,0,0,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 03:20:00
2023-09-03,2361,206,2023-09-03 03:25:00,60,60,60,34,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 03:25:00
2023-09-03,2361,211,2023-09-03 03:30:00,60,60,60,8,324,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 03:30:00
2023-09-03,2361,216,2023-09-03 03:35:00,60,60,60,8,324,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 03:35:00
2023-09-03,2361,221,2023-09-03 03:40:00,60,60,60,6,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 03:40:00
2023-09-03,2361,226,2023-09-03 03:45:00,60,60,60,5,324,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 03:45:00
2023-09-03,2361,231,2023-09-03 03:50:00,60,60,60,28,249,50,B,20.0,160.0,1.0,15.0,13.0,20.0,,2023-07-04 03:50:00
2023-09-03,2361,236,2023-09-03 03:55:00,60,60,60,5,163,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 03:55:00
2023-09-03,2361,241,2023-09-03 04:00:00,60,60,60,14,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:00:00
2023-09-03,2361,246,2023-09-03 04:05:00,60,60,60,35,249,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:05:00
2023-09-03,2361,251,2023-09-03 04:10:00,60,60,60,12,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:10:00
2023-09-03,2361,256,2023-09-03 04:15:00,60,60,60,30,249,50,B,20.0,158.0,1.0,15.0,15.0,20.0,,2023-07-04 04:15:00
2023-09-03,2361,261,2023-09-03 04:20:00,60,60,60,22,249,50,B,17.0,164.0,1.0,15.0,12.0,20.0,,2023-07-04 04:20:00
2023-09-03,2361,266,2023-09-03 04:25:00,60,60,60,9,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:25:00
2023-09-03,2361,271,2023-09-03 04:30:00,60,60,60,31,249,50,B,20.0,161.0,1.0,15.0,12.0,20.0,,2023-07-04 04:30:00
2023-09-03,2361,276,2023-09-03 04:35:00,60,60,60,15,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:35:00
2023-09-03,2361,281,2023-09-03 04:40:00,60,60,60,9,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:40:00
2023-09-03,2361,286,2023-09-03 04:45:00,60,60,60,17,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:45:00
2023-09-03,2361,291,2023-09-03 04:50:00,60,60,60,17,295,50,B,18.0,163.0,1.0,15.0,12.0,20.0,,2023-07-04 04:50:00
2023-09-03,2361,296,2023-09-03 04:55:00,60,60,60,10,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 04:55:00
2023-09-03,2361,301,2023-09-03 05:00:00,60,60,60,31,249,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:00:00
2023-09-03,2361,306,2023-09-03 05:05:00,60,60,60,14,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:05:00
2023-09-03,2361,311,2023-09-03 05:10:00,60,60,60,9,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:10:00
2023-09-03,2361,316,2023-09-03 05:15:00,60,60,60,32,249,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:15:00
2023-09-03,2361,321,2023-09-03 05:20:00,60,60,60,28,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:20:00
2023-09-03,2361,326,2023-09-03 05:25:00,60,60,60,21,295,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:25:00
2023-09-03,2361,331,2023-09-03 05:30:00,60,60,60,8,163,50,B,16.0,165.0,1.0,15.0,12.0,20.0,,2023-07-04 05:30:00
2023-09-03,2361,336,2023-09-03 05:35:00,60,60,60,42,249,50,B,22.0,159.0,1.0,15.0,12.0,20.0,,2023-07-04 05:35:00
2023-09-03,2361,341,2023-09-03 05:40:00,60,60,60,15,295,50,B,21.0,160.0,1.0,15.0,12.0,20.0,,2023-07-04 05:40:00
2023-09-03,2361,346,2023-09-03 05:45:00,60,60,60,21,295,50,B,26.0,155.0,1.0,18.0,12.0,17.0,,2023-07-04 05:45:00
2023-09-03,2361,350,2023-09-03 05:50:00,60,60,60,5,324,50,B,30.0,154.0,1.0,18.0,9.0,17.0,,2023-07-04 05:50:00
2023-09-03,2361,355,2023-09-03 05:55:00,60,60,60,21,249,50,B,26.0,155.0,1.0,18.0,12.0,17.0,,2023-07-04 05:55:00
2023-09-03,2361,360,2023-09-03 06:00:00,80,80,80,24,295,50,B,23.0,153.0,1.0,98.0,12.0,17.0,,2023-07-04 06:00:00
