Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,2378,1,2023-09-03 00:00:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 00:00:00
2023-09-03,2378,6,2023-09-03 00:05:00,60,60,60,13,14,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:05:00
2023-09-03,2378,11,2023-09-03 00:10:00,60,60,60,19,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:10:00
2023-09-03,2378,16,2023-09-03 00:15:00,60,60,60,7,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:15:00
2023-09-03,2378,21,2023-09-03 00:20:00,60,60,60,0,0,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 00:20:00
2023-09-03,2378,26,2023-09-03 00:25:00,60,60,60,11,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:25:00
2023-09-03,2378,31,2023-09-03 00:30:00,60,60,60,9,14,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:30:00
2023-09-03,2378,36,2023-09-03 00:35:00,60,60,60,15,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:35:00
2023-09-03,2378,41,2023-09-03 00:40:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 00:40:00
2023-09-03,2378,46,2023-09-03 00:45:00,60,60,60,10,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:45:00
2023-09-03,2378,51,2023-09-03 00:50:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 00:50:00
2023-09-03,2378,56,2023-09-03 00:55:00,60,60,60,7,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 00:55:00
2023-09-03,2378,61,2023-09-03 01:00:00,60,60,60,8,14,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 01:00:00
2023-09-03,2378,66,2023-09-03 01:05:00,60,60,60,15,14,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 01:05:00
2023-09-03,2378,71,2023-09-03 01:10:00,60,60,60,0,0,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 01:10:00
2023-09-03,2378,76,2023-09-03 01:15:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 01:15:00
2023-09-03,2378,81,2023-09-03 01:20:00,60,60,60,10,14,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 01:20:00
2023-09-03,2378,86,2023-09-03 01:25:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 01:25:00
2023-09-03,2378,91,2023-09-03 01:30:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 01:30:00
2023-09-03,2378,96,2023-09-03 01:35:00,60,60,60,0,0,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 01:35:00
2023-09-03,2378,101,2023-09-03 01:40:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 01:40:00
2023-09-03,2378,106,2023-09-03 01:45:00,60,60,60,7,15,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 01:45:00
2023-09-03,2378,111,2023-09-03 01:50:00,60,60,60,14,15,5,A,178.0,12.0,21.0,5.0,12.0,,,2023-07-04 01:50:00
2023-09-03,2378,116,2023-09-03 01:55:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 01:55:00
2023-09-03,2378,121,2023-09-03 02:00:00,60,60,60,0,0,5,A,179.0,13.0,21.0,5.0,10.0,,,2023-07-04 02:00:00
2023-09-03,2378,126,2023-09-03 02:05:00,60,60,60,8,14,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 02:05:00
2023-09-03,2378,131,2023-09-03 02:10:00,60,60,60,10,15,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 02:10:00
2023-09-03,2378,136,2023-09-03 02:15:00,60,60,60,0,0,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 02:15:00
2023-09-03,2378,141,2023-09-03 02:20:00,60,60,60,18,14,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 02:20:00
2023-09-03,2378,146,2023-09-03 02:25:00,60,60,60,0,0,5,A,177.0,13.0,21.0,5.0,12.0,,,2023-07-04 02:25:00
